,Pickup Address,Destination Address,Platform Type,Personal or Business,Distance (KM),Rider Id,Time from Pickup to Arrival
9520,Nairobi,Nairobi,3,Business,5,Rider_Id_696,1561
9521,Nairobi,Nairobi,3,Business,4,Rider_Id_291,693
9522,Nairobi,Nairobi,3,Business,6,Rider_Id_194,1626
9523,Nairobi,Nairobi,3,Personal,6,Rider_Id_469,1546
9524,Nairobi,Pumwani,3,Business,13,Rider_Id_752,1481
9525,Nairobi,Pumwani,2,Personal,17,Rider_Id_865,2665
9526,Nairobi,Nairobi,3,Business,14,Rider_Id_349,2439
9527,Nairobi,Nairobi,3,Business,7,Rider_Id_844,998
9528,Nairobi,Ngong,3,Business,9,Rider_Id_427,1474
9529,Nairobi,Nairobi,2,Personal,8,Rider_Id_747,1678
9530,Nairobi,Pumwani,3,Business,10,Rider_Id_70,534
9531,Nairobi,Nairobi,3,Business,5,Rider_Id_268,4228
9532,Nairobi,Pumwani,3,Business,16,Rider_Id_547,2845
9533,Nairobi,Pumwani,1,Personal,13,Rider_Id_229,1282
9534,Nairobi,Nairobi,3,Business,14,Rider_Id_161,1894
9535,Nairobi,Pumwani,3,Business,13,Rider_Id_176,1593
9536,Nairobi,Nairobi,3,Personal,2,Rider_Id_103,285
9537,Nairobi,Nairobi,3,Business,2,Rider_Id_427,229
9538,Nairobi,Nairobi,3,Business,1,Rider_Id_685,401
9539,Nairobi,Nairobi,3,Business,3,Rider_Id_878,706
9540,Nairobi,Nairobi,3,Business,8,Rider_Id_625,3030
9541,Nairobi,Nairobi,1,Personal,2,Rider_Id_89,497
9542,Nairobi,Nairobi,3,Business,5,Rider_Id_484,477
9543,Nairobi,Nairobi,3,Business,2,Rider_Id_454,525
9544,Nairobi,Nairobi,1,Personal,6,Rider_Id_16,928
9545,Nairobi,Ngong,3,Business,21,Rider_Id_155,3122
9546,Nairobi,Nairobi,3,Business,6,Rider_Id_596,1501
9547,Nairobi,Nairobi,1,Personal,10,Rider_Id_101,1612
9548,Nairobi,Nairobi,3,Business,1,Rider_Id_822,443
9549,Nairobi,Pumwani,3,Business,17,Rider_Id_703,1996
9550,Pumwani,Nairobi,3,Business,14,Rider_Id_855,1195
9551,Nairobi,Ngong,1,Personal,13,Rider_Id_101,1965
9552,Nairobi,Nairobi,3,Business,2,Rider_Id_523,3
9553,Nairobi,Nairobi,3,Business,7,Rider_Id_96,1002
9554,Pumwani,Nairobi,3,Business,19,Rider_Id_690,1906
9555,Nairobi,Nairobi,1,Personal,12,Rider_Id_519,1720
9556,Nairobi,Nairobi,3,Personal,7,Rider_Id_576,1027
9557,Nairobi,Nairobi,3,Business,8,Rider_Id_764,1328
9558,Nairobi,Nairobi,3,Business,4,Rider_Id_736,1436
9559,Pumwani,Pumwani,3,Business,13,Rider_Id_297,1653
9560,Pumwani,Pumwani,3,Personal,8,Rider_Id_618,1147
9561,Nairobi,Nairobi,1,Business,10,Rider_Id_571,1308
9562,Nairobi,Nairobi,1,Personal,7,Rider_Id_268,1029
9563,Nairobi,Nairobi,3,Business,6,Rider_Id_449,709
9564,Nairobi,Nairobi,3,Business,6,Rider_Id_778,1744
9565,Nairobi,Nairobi,1,Personal,5,Rider_Id_635,897
9566,Pumwani,Nairobi,1,Personal,19,Rider_Id_543,1851
9567,Nairobi,Nairobi,3,Business,1,Rider_Id_318,799
9568,Kiambu,Nairobi,3,Business,16,Rider_Id_743,2173
9569,Nairobi,Nairobi,3,Business,6,Rider_Id_489,1133
9570,Nairobi,Nairobi,3,Business,4,Rider_Id_299,692
9571,Nairobi,Nairobi,3,Business,7,Rider_Id_45,816
9572,Nairobi,Nairobi,3,Business,5,Rider_Id_566,519
9573,Nairobi,Nairobi,3,Business,11,Rider_Id_921,6
9574,Nairobi,Nairobi,3,Business,3,Rider_Id_75,4
9575,Nairobi,Nairobi,3,Business,2,Rider_Id_793,771
9576,Nairobi,Nairobi,3,Business,6,Rider_Id_119,636
9577,Nairobi,Nairobi,3,Business,4,Rider_Id_349,613
9578,Nairobi,Nairobi,3,Business,2,Rider_Id_508,389
9579,Nairobi,Pumwani,2,Personal,8,Rider_Id_268,3877
9580,Nairobi,Pumwani,3,Business,22,Rider_Id_548,1866
9581,Nairobi,Nairobi,3,Business,6,Rider_Id_146,1584
9582,Nairobi,Nairobi,3,Business,9,Rider_Id_328,2233
9583,Pumwani,Nairobi,3,Business,14,Rider_Id_48,1944
9584,Nairobi,Nairobi,3,Business,3,Rider_Id_547,1157
9585,Nairobi,Nairobi,3,Business,8,Rider_Id_848,1469
9586,Nairobi,Nairobi,3,Business,6,Rider_Id_404,1550
9587,Nairobi,Nairobi,3,Business,5,Rider_Id_434,821
9588,Nairobi,Nairobi,3,Business,5,Rider_Id_118,2307
9589,Nairobi,Nairobi,3,Business,3,Rider_Id_56,295
9590,Nairobi,Pumwani,3,Business,9,Rider_Id_397,585
9591,Nairobi,Nairobi,3,Business,4,Rider_Id_112,879
9592,Nairobi,Nairobi,3,Business,5,Rider_Id_705,1294
9593,Nairobi,Nairobi,3,Personal,10,Rider_Id_303,2971
9594,Nairobi,Nairobi,3,Business,8,Rider_Id_848,1453
9595,Nairobi,Nairobi,1,Personal,15,Rider_Id_148,2097
9596,Nairobi,Pumwani,1,Personal,9,Rider_Id_116,1138
9597,Nairobi,Nairobi,3,Business,3,Rider_Id_446,477
9598,Nairobi,Pumwani,2,Personal,13,Rider_Id_578,3764
9599,Nairobi,Nairobi,3,Business,9,Rider_Id_116,1248
9600,Nairobi,Nairobi,3,Business,3,Rider_Id_536,2251
9601,Nairobi,Kiambu,3,Business,19,Rider_Id_404,1640
9602,Nairobi,Ngong,3,Business,19,Rider_Id_268,4060
9603,Nairobi,Nairobi,3,Business,4,Rider_Id_14,59
9604,Nairobi,Pumwani,3,Business,7,Rider_Id_206,960
9605,Pumwani,Pumwani,3,Business,13,Rider_Id_31,970
9606,Nairobi,Nairobi,1,Personal,5,Rider_Id_852,766
9607,Pumwani,Nairobi,3,Business,13,Rider_Id_775,1096
9608,Pumwani,Pumwani,3,Business,1,Rider_Id_855,804
9609,Nairobi,Nairobi,3,Business,9,Rider_Id_681,2132
9610,Nairobi,Nairobi,1,Personal,7,Rider_Id_752,2680
9611,Nairobi,Kiambu,3,Business,13,Rider_Id_675,1618
9612,Nairobi,Nairobi,3,Business,8,Rider_Id_188,1526
9613,Nairobi,Nairobi,3,Business,11,Rider_Id_750,1570
9614,Nairobi,Nairobi,3,Business,2,Rider_Id_205,218
9615,Pumwani,Nairobi,3,Personal,13,Rider_Id_119,2630
9616,Pumwani,Nairobi,3,Business,11,Rider_Id_921,5
9617,Nairobi,Pumwani,3,Business,8,Rider_Id_74,2009
9618,Kiambu,Ngong,3,Business,26,Rider_Id_144,3802
9619,Kiambu,Pumwani,1,Personal,14,Rider_Id_343,1375
9620,Nairobi,Nairobi,3,Personal,4,Rider_Id_532,1697
9621,Nairobi,Nairobi,3,Business,2,Rider_Id_311,1645
9622,Nairobi,Nairobi,3,Business,4,Rider_Id_436,686
9623,Nairobi,Nairobi,3,Business,9,Rider_Id_382,2408
9624,Kiambu,Nairobi,3,Business,19,Rider_Id_384,2456
9625,Nairobi,Nairobi,2,Personal,8,Rider_Id_431,4025
9626,Nairobi,Pumwani,3,Business,22,Rider_Id_519,7646
9627,Nairobi,Nairobi,3,Business,3,Rider_Id_246,640
9628,Nairobi,Pumwani,3,Business,12,Rider_Id_448,2747
9629,Nairobi,Nairobi,3,Business,4,Rider_Id_304,1002
9630,Nairobi,Nairobi,3,Business,7,Rider_Id_267,1381
9631,Nairobi,Nairobi,3,Business,6,Rider_Id_953,1724
9632,Pumwani,Nairobi,3,Business,15,Rider_Id_8,1443
9633,Nairobi,Nairobi,3,Business,8,Rider_Id_260,1653
9634,Nairobi,Nairobi,3,Business,9,Rider_Id_649,1156
9635,Nairobi,Nairobi,1,Business,8,Rider_Id_846,1072
9636,Nairobi,Nairobi,3,Business,11,Rider_Id_576,1088
9637,Nairobi,Nairobi,3,Business,10,Rider_Id_205,1053
9638,Nairobi,Nairobi,3,Business,10,Rider_Id_831,1904
9639,Nairobi,Nairobi,3,Business,8,Rider_Id_315,1344
9640,Nairobi,Nairobi,3,Business,7,Rider_Id_378,1449
9641,Nairobi,Nairobi,3,Business,5,Rider_Id_489,415
9642,Nairobi,Pumwani,3,Personal,13,Rider_Id_61,1235
9643,Nairobi,Pumwani,3,Business,12,Rider_Id_427,1084
9644,Nairobi,Nairobi,3,Business,7,Rider_Id_249,1011
9645,Nairobi,Nairobi,3,Business,4,Rider_Id_438,486
9646,Nairobi,Kiambu,1,Business,14,Rider_Id_105,1983
9647,Pumwani,Nairobi,3,Business,4,Rider_Id_448,2496
9648,Nairobi,Nairobi,3,Business,16,Rider_Id_206,1862
9649,Nairobi,Nairobi,3,Business,5,Rider_Id_590,1673
9650,Nairobi,Nairobi,3,Personal,3,Rider_Id_839,195
9651,Nairobi,Nairobi,3,Business,7,Rider_Id_580,1722
9652,Nairobi,Pumwani,3,Business,8,Rider_Id_882,1389
9653,Nairobi,Nairobi,2,Personal,8,Rider_Id_74,1173
9654,Nairobi,Pumwani,3,Business,15,Rider_Id_161,3671
9655,Nairobi,Nairobi,3,Business,5,Rider_Id_477,887
9656,Nairobi,Pumwani,3,Business,16,Rider_Id_276,1783
9657,Nairobi,Nairobi,3,Business,4,Rider_Id_648,753
9658,Pumwani,Kiambu,4,Business,18,Rider_Id_207,1744
9659,Nairobi,Nairobi,3,Business,4,Rider_Id_649,724
9660,Nairobi,Nairobi,3,Business,2,Rider_Id_2,1235
9661,Nairobi,Nairobi,1,Personal,11,Rider_Id_465,1269
9662,Nairobi,Nairobi,3,Personal,8,Rider_Id_174,3173
9663,Kiambu,Nairobi,1,Personal,9,Rider_Id_882,1383
9664,Nairobi,Nairobi,1,Personal,11,Rider_Id_328,3570
9665,Nairobi,Nairobi,3,Business,5,Rider_Id_770,542
9666,Nairobi,Ngong,3,Business,15,Rider_Id_428,2017
9667,Nairobi,Nairobi,3,Business,7,Rider_Id_559,1034
9668,Nairobi,Nairobi,1,Personal,4,Rider_Id_116,840
9669,Kiambu,Nairobi,2,Personal,13,Rider_Id_704,2041
9670,Nairobi,Nairobi,3,Business,3,Rider_Id_434,2221
9671,Nairobi,Nairobi,3,Business,9,Rider_Id_761,1769
9672,Nairobi,Nairobi,3,Business,6,Rider_Id_448,463
9673,Nairobi,Nairobi,3,Business,12,Rider_Id_728,1455
9674,Pumwani,Nairobi,3,Business,11,Rider_Id_675,2257
9675,Nairobi,Nairobi,1,Personal,7,Rider_Id_207,2832
9676,Ngong,Nairobi,3,Business,17,Rider_Id_691,2543
9677,Pumwani,Nairobi,3,Business,13,Rider_Id_379,1488
9678,Pumwani,Nairobi,3,Business,8,Rider_Id_8,1033
9679,Nairobi,Nairobi,3,Business,4,Rider_Id_882,126
9680,Nairobi,Nairobi,3,Business,3,Rider_Id_107,802
9681,Nairobi,Ngong,3,Business,15,Rider_Id_133,2643
9682,Nairobi,Kiambu,3,Business,11,Rider_Id_953,1548
9683,Nairobi,Pumwani,3,Business,14,Rider_Id_96,2211
9684,Nairobi,Nairobi,3,Business,6,Rider_Id_762,737
9685,Nairobi,Pumwani,3,Business,14,Rider_Id_116,2330
9686,Nairobi,Nairobi,3,Business,3,Rider_Id_446,667
9687,Nairobi,Nairobi,3,Business,2,Rider_Id_402,992
9688,Nairobi,Nairobi,3,Business,8,Rider_Id_726,1340
9689,Nairobi,Nairobi,3,Business,7,Rider_Id_714,851
9690,Nairobi,Nairobi,3,Business,7,Rider_Id_570,2538
9691,Nairobi,Kiambu,3,Personal,18,Rider_Id_813,2504
9692,Nairobi,Pumwani,3,Business,20,Rider_Id_177,2394
9693,Nairobi,Nairobi,3,Business,6,Rider_Id_828,1856
9694,Nairobi,Nairobi,3,Business,3,Rider_Id_647,2
9695,Nairobi,Pumwani,3,Business,23,Rider_Id_411,2011
9696,Nairobi,Nairobi,3,Business,4,Rider_Id_728,816
9697,Nairobi,Nairobi,3,Business,3,Rider_Id_509,826
9698,Nairobi,Nairobi,3,Business,8,Rider_Id_155,3060
9699,Nairobi,Nairobi,3,Personal,3,Rider_Id_548,954
9700,Nairobi,Nairobi,3,Business,14,Rider_Id_97,22
9701,Nairobi,Nairobi,3,Business,6,Rider_Id_116,930
9702,Nairobi,Nairobi,3,Business,9,Rider_Id_205,1201
9703,Pumwani,Nairobi,3,Personal,14,Rider_Id_26,2078
9704,Nairobi,Kiambu,3,Business,18,Rider_Id_932,1262
9705,Nairobi,Nairobi,2,Personal,3,Rider_Id_499,967
9706,Nairobi,Nairobi,3,Business,5,Rider_Id_103,607
9707,Pumwani,Nairobi,3,Business,8,Rider_Id_76,1892
9708,Nairobi,Nairobi,3,Business,5,Rider_Id_26,4
9709,Nairobi,Pumwani,3,Business,12,Rider_Id_26,2580
9710,Nairobi,Nairobi,3,Business,6,Rider_Id_876,1642
9711,Nairobi,Pumwani,3,Business,8,Rider_Id_108,1267
9712,Pumwani,Nairobi,3,Business,6,Rider_Id_174,1141
9713,Nairobi,Pumwani,3,Business,11,Rider_Id_96,2774
9714,Nairobi,Nairobi,3,Business,2,Rider_Id_647,762
9715,Nairobi,Nairobi,3,Business,4,Rider_Id_51,211
9716,Nairobi,Nairobi,3,Business,15,Rider_Id_736,2766
9717,Nairobi,Nairobi,3,Business,6,Rider_Id_245,1243
9718,Nairobi,Nairobi,2,Personal,5,Rider_Id_805,1378
9719,Pumwani,Nairobi,3,Business,13,Rider_Id_75,1352
9720,Nairobi,Kiambu,3,Business,12,Rider_Id_150,2258
9721,Pumwani,Pumwani,3,Business,7,Rider_Id_320,584
9722,Nairobi,Nairobi,3,Personal,6,Rider_Id_411,1188
9723,Nairobi,Pumwani,3,Business,17,Rider_Id_116,2576
9724,Nairobi,Kiambu,3,Business,11,Rider_Id_770,2012
9725,Nairobi,Kiambu,3,Business,15,Rider_Id_391,3875
9726,Nairobi,Nairobi,3,Business,2,Rider_Id_80,468
9727,Nairobi,Athi River,3,Business,28,Rider_Id_402,2970
9728,Nairobi,Nairobi,3,Business,7,Rider_Id_803,1387
9729,Nairobi,Ngong,3,Business,14,Rider_Id_675,1661
9730,Pumwani,Nairobi,3,Business,5,Rider_Id_888,1073
9731,Nairobi,Nairobi,2,Personal,10,Rider_Id_393,2172
9732,Nairobi,Nairobi,1,Personal,8,Rider_Id_88,1341
9733,Nairobi,Nairobi,3,Business,10,Rider_Id_731,1371
9734,Nairobi,Nairobi,1,Personal,8,Rider_Id_754,1265
9735,Nairobi,Nairobi,3,Business,8,Rider_Id_907,1032
9736,Nairobi,Nairobi,3,Business,9,Rider_Id_229,1440
9737,Nairobi,Nairobi,3,Personal,8,Rider_Id_427,998
9738,Nairobi,Nairobi,3,Business,4,Rider_Id_349,1501
9739,Kiambu,Nairobi,3,Business,15,Rider_Id_8,1931
9740,Nairobi,Nairobi,3,Business,1,Rider_Id_501,79
9741,Nairobi,Nairobi,3,Business,9,Rider_Id_762,1271
9742,Nairobi,Nairobi,3,Business,14,Rider_Id_154,1970
9743,Nairobi,Nairobi,1,Personal,6,Rider_Id_805,2477
9744,Nairobi,Nairobi,3,Business,3,Rider_Id_152,630
9745,Nairobi,Ngong,3,Business,23,Rider_Id_368,2522
9746,Nairobi,Nairobi,3,Business,9,Rider_Id_112,1601
9747,Nairobi,Nairobi,3,Business,2,Rider_Id_466,893
9748,Nairobi,Nairobi,3,Business,2,Rider_Id_56,200
9749,Nairobi,Nairobi,3,Business,6,Rider_Id_263,983
9750,Nairobi,Nairobi,3,Business,6,Rider_Id_404,811
9751,Nairobi,Nairobi,3,Business,7,Rider_Id_731,1464
9752,Nairobi,Nairobi,3,Business,3,Rider_Id_318,758
9753,Nairobi,Nairobi,3,Business,5,Rider_Id_921,4
9754,Nairobi,Nairobi,3,Business,8,Rider_Id_709,1167
9755,Nairobi,Nairobi,3,Business,9,Rider_Id_498,4537
9756,Nairobi,Nairobi,3,Business,14,Rider_Id_523,1988
9757,Kiambu,Nairobi,3,Business,14,Rider_Id_655,1686
9758,Nairobi,Nairobi,3,Business,2,Rider_Id_124,273
9759,Nairobi,Nairobi,3,Business,5,Rider_Id_179,1254
9760,Nairobi,Pumwani,3,Business,11,Rider_Id_52,1170
9761,Pumwani,Nairobi,3,Business,25,Rider_Id_754,2254
9762,Nairobi,Nairobi,3,Business,9,Rider_Id_484,1583
9763,Nairobi,Nairobi,3,Business,2,Rider_Id_290,975
9764,Athi River,Pumwani,3,Business,17,Rider_Id_863,971
9765,Nairobi,Nairobi,3,Business,10,Rider_Id_532,1820
9766,Nairobi,Nairobi,3,Business,14,Rider_Id_349,2294
9767,Nairobi,Pumwani,3,Business,5,Rider_Id_479,707
9768,Nairobi,Nairobi,1,Personal,6,Rider_Id_116,546
9769,Nairobi,Nairobi,3,Business,6,Rider_Id_878,892
9770,Nairobi,Nairobi,3,Business,8,Rider_Id_782,3732
9771,Nairobi,Nairobi,3,Business,8,Rider_Id_355,1002
9772,Nairobi,Pumwani,3,Business,12,Rider_Id_718,1139
9773,Nairobi,Nairobi,3,Business,1,Rider_Id_216,842
9774,Nairobi,Nairobi,2,Personal,2,Rider_Id_467,1454
9775,Nairobi,Nairobi,3,Business,6,Rider_Id_940,1027
9776,Ngong,Ngong,3,Personal,14,Rider_Id_105,1411
9777,Nairobi,Ngong,1,Personal,9,Rider_Id_519,1209
9778,Nairobi,Nairobi,3,Business,12,Rider_Id_576,1400
9779,Nairobi,Nairobi,3,Business,9,Rider_Id_783,975
9780,Athi River,Nairobi,3,Business,23,Rider_Id_89,4876
9781,Nairobi,Nairobi,3,Business,2,Rider_Id_786,911
9782,Nairobi,Nairobi,3,Business,4,Rider_Id_427,1275
9783,Nairobi,Nairobi,3,Business,4,Rider_Id_477,799
9784,Nairobi,Pumwani,1,Personal,9,Rider_Id_519,1983
9785,Pumwani,Nairobi,3,Business,12,Rider_Id_920,1485
9786,Nairobi,Nairobi,1,Personal,4,Rider_Id_726,990
9787,Pumwani,Nairobi,3,Business,16,Rider_Id_890,6345
9788,Nairobi,Nairobi,3,Business,13,Rider_Id_416,4393
9789,Nairobi,Nairobi,3,Business,8,Rider_Id_933,1545
9790,Nairobi,Nairobi,3,Business,8,Rider_Id_863,5
9791,Ngong,Nairobi,3,Business,15,Rider_Id_572,3416
9792,Nairobi,Pumwani,3,Business,5,Rider_Id_249,614
9793,Nairobi,Nairobi,3,Business,7,Rider_Id_477,1426
9794,Athi River,Nairobi,3,Business,20,Rider_Id_520,1578
9795,Nairobi,Nairobi,3,Business,6,Rider_Id_942,861
9796,Nairobi,Nairobi,3,Business,8,Rider_Id_674,1908
9797,Nairobi,Pumwani,3,Business,12,Rider_Id_268,3034
9798,Nairobi,Ngong,3,Business,19,Rider_Id_857,2286
9799,Nairobi,Nairobi,3,Business,10,Rider_Id_731,1205
9800,Nairobi,Nairobi,3,Business,7,Rider_Id_96,1694
9801,Nairobi,Nairobi,3,Business,5,Rider_Id_531,1253
9802,Pumwani,Nairobi,1,Personal,5,Rider_Id_731,1253
9803,Nairobi,Nairobi,3,Business,5,Rider_Id_208,1244
9804,Nairobi,Nairobi,3,Business,8,Rider_Id_247,1854
9805,Nairobi,Nairobi,3,Business,7,Rider_Id_332,972
9806,Pumwani,Nairobi,3,Business,5,Rider_Id_414,870
9807,Nairobi,Nairobi,2,Personal,15,Rider_Id_493,2800
9808,Nairobi,Nairobi,3,Business,3,Rider_Id_856,954
9809,Nairobi,Pumwani,3,Business,20,Rider_Id_793,4229
9810,Nairobi,Nairobi,1,Personal,5,Rider_Id_857,656
9811,Nairobi,Nairobi,3,Business,7,Rider_Id_88,1383
9812,Nairobi,Nairobi,3,Business,7,Rider_Id_459,2
9813,Nairobi,Nairobi,3,Business,14,Rider_Id_314,3349
9814,Nairobi,Nairobi,3,Business,8,Rider_Id_168,1760
9815,Nairobi,Kiambu,3,Business,13,Rider_Id_119,1667
9816,Nairobi,Nairobi,3,Business,5,Rider_Id_858,1252
9817,Nairobi,Pumwani,3,Business,8,Rider_Id_808,960
9818,Nairobi,Nairobi,1,Personal,12,Rider_Id_328,2099
9819,Nairobi,Nairobi,3,Business,7,Rider_Id_724,1897
9820,Nairobi,Nairobi,3,Business,8,Rider_Id_726,1207
9821,Nairobi,Nairobi,3,Business,5,Rider_Id_452,975
9822,Nairobi,Nairobi,2,Personal,5,Rider_Id_24,801
9823,Nairobi,Nairobi,1,Business,4,Rider_Id_751,875
9824,Nairobi,Nairobi,3,Business,11,Rider_Id_863,1746
9825,Nairobi,Nairobi,3,Business,10,Rider_Id_15,1216
9826,Nairobi,Nairobi,1,Personal,3,Rider_Id_268,1018
9827,Nairobi,Kiambu,3,Business,11,Rider_Id_660,2800
9828,Nairobi,Nairobi,3,Business,9,Rider_Id_453,1426
9829,Nairobi,Nairobi,3,Business,11,Rider_Id_124,1263
9830,Pumwani,Nairobi,3,Business,18,Rider_Id_48,1645
9831,Nairobi,Ngong,3,Business,14,Rider_Id_155,2554
9832,Nairobi,Nairobi,3,Business,10,Rider_Id_591,1269
9833,Nairobi,Nairobi,3,Business,1,Rider_Id_928,3
9834,Nairobi,Pumwani,3,Business,7,Rider_Id_660,972
9835,Pumwani,Pumwani,3,Business,13,Rider_Id_48,3538
9836,Nairobi,Pumwani,3,Business,5,Rider_Id_154,713
9837,Nairobi,Pumwani,3,Business,15,Rider_Id_846,2089
9838,Nairobi,Nairobi,3,Business,12,Rider_Id_800,1653
9839,Nairobi,Nairobi,3,Business,5,Rider_Id_229,694
9840,Nairobi,Pumwani,3,Business,20,Rider_Id_648,2281
9841,Nairobi,Kiambu,3,Business,13,Rider_Id_698,3058
9842,Nairobi,Pumwani,3,Business,15,Rider_Id_596,2556
9843,Nairobi,Nairobi,3,Business,7,Rider_Id_378,1466
9844,Pumwani,Nairobi,3,Business,15,Rider_Id_595,3010
9845,Nairobi,Nairobi,1,Personal,3,Rider_Id_852,1181
9846,Nairobi,Pumwani,3,Business,13,Rider_Id_921,65
9847,Nairobi,Nairobi,2,Personal,6,Rider_Id_465,728
9848,Nairobi,Kiambu,3,Business,15,Rider_Id_76,1772
9849,Pumwani,Nairobi,3,Business,21,Rider_Id_8,2290
9850,Nairobi,Nairobi,3,Business,8,Rider_Id_154,1425
9851,Nairobi,Pumwani,1,Personal,10,Rider_Id_755,1803
9852,Nairobi,Nairobi,3,Business,7,Rider_Id_649,182
9853,Nairobi,Kikuyu,3,Business,21,Rider_Id_168,4363
9854,Nairobi,Nairobi,3,Business,9,Rider_Id_101,859
9855,Nairobi,Nairobi,3,Business,7,Rider_Id_784,1801
9856,Nairobi,Nairobi,3,Business,14,Rider_Id_927,125
9857,Pumwani,Nairobi,3,Business,10,Rider_Id_660,3015
9858,Nairobi,Nairobi,3,Business,9,Rider_Id_576,1084
9859,Nairobi,Nairobi,3,Business,6,Rider_Id_26,3154
9860,Nairobi,Nairobi,3,Business,5,Rider_Id_204,2004
9861,Nairobi,Kiambu,3,Personal,15,Rider_Id_844,1571
9862,Nairobi,Nairobi,3,Business,9,Rider_Id_96,1285
9863,Pumwani,Nairobi,3,Business,11,Rider_Id_72,1307
9864,Pumwani,Pumwani,3,Business,9,Rider_Id_404,688
9865,Ngong,Pumwani,3,Business,28,Rider_Id_598,2343
9866,Nairobi,Nairobi,3,Business,9,Rider_Id_706,3060
9867,Nairobi,Nairobi,2,Personal,2,Rider_Id_148,408
9868,Nairobi,Nairobi,3,Business,9,Rider_Id_208,1056
9869,Nairobi,Pumwani,3,Business,17,Rider_Id_749,2401
9870,Nairobi,Nairobi,3,Business,8,Rider_Id_855,1045
9871,Pumwani,Nairobi,3,Business,12,Rider_Id_349,2897
9872,Nairobi,Nairobi,3,Business,5,Rider_Id_306,559
9873,Nairobi,Nairobi,3,Business,8,Rider_Id_778,51
9874,Nairobi,Nairobi,1,Personal,6,Rider_Id_754,891
9875,Nairobi,Nairobi,3,Business,6,Rider_Id_882,898
9876,Nairobi,Pumwani,3,Business,7,Rider_Id_114,2048
9877,Nairobi,Kiambu,3,Business,16,Rider_Id_543,2074
9878,Nairobi,Pumwani,3,Business,23,Rider_Id_103,3547
9879,Nairobi,Nairobi,3,Business,4,Rider_Id_471,967
9880,Pumwani,Nairobi,1,Personal,6,Rider_Id_399,2379
9881,Nairobi,Nairobi,3,Business,7,Rider_Id_829,2503
9882,Nairobi,Nairobi,3,Personal,3,Rider_Id_844,1085
9883,Nairobi,Pumwani,3,Business,10,Rider_Id_279,1131
9884,Nairobi,Nairobi,3,Business,7,Rider_Id_898,1212
9885,Nairobi,Nairobi,3,Business,1,Rider_Id_379,334
9886,Nairobi,Nairobi,1,Personal,8,Rider_Id_857,1240
9887,Nairobi,Pumwani,3,Business,12,Rider_Id_755,4796
9888,Nairobi,Nairobi,3,Business,9,Rider_Id_108,1548
9889,Nairobi,Nairobi,3,Business,5,Rider_Id_547,1079
9890,Nairobi,Nairobi,3,Business,8,Rider_Id_663,968
9891,Nairobi,Nairobi,3,Business,4,Rider_Id_436,382
9892,Pumwani,Nairobi,3,Business,21,Rider_Id_411,3358
9893,Nairobi,Nairobi,3,Business,6,Rider_Id_158,1698
9894,Nairobi,Pumwani,2,Personal,16,Rider_Id_598,1807
9895,Nairobi,Nairobi,3,Personal,13,Rider_Id_678,1567
9896,Pumwani,Nairobi,3,Business,20,Rider_Id_543,1986
9897,Nairobi,Nairobi,3,Business,3,Rider_Id_210,651
9898,Nairobi,Nairobi,3,Business,10,Rider_Id_22,1515
9899,Nairobi,Pumwani,3,Business,13,Rider_Id_45,2119
9900,Nairobi,Nairobi,3,Personal,9,Rider_Id_45,1423
9901,Nairobi,Nairobi,3,Business,4,Rider_Id_460,1443
9902,Nairobi,Nairobi,1,Personal,8,Rider_Id_100,1441
9903,Nairobi,Kiambu,3,Business,18,Rider_Id_25,2011
9904,Nairobi,Nairobi,1,Personal,1,Rider_Id_312,129
9905,Pumwani,Kiambu,1,Personal,13,Rider_Id_216,1878
9906,Nairobi,Nairobi,3,Business,6,Rider_Id_576,1033
9907,Nairobi,Nairobi,3,Business,10,Rider_Id_411,1228
9908,Nairobi,Pumwani,3,Business,7,Rider_Id_39,3
9909,Nairobi,Nairobi,2,Personal,4,Rider_Id_229,1236
9910,Nairobi,Nairobi,3,Business,4,Rider_Id_167,806
9911,Nairobi,Nairobi,3,Personal,7,Rider_Id_438,886
9912,Nairobi,Nairobi,3,Business,9,Rider_Id_576,3122
9913,Nairobi,Nairobi,3,Business,5,Rider_Id_178,2211
9914,Nairobi,Nairobi,3,Business,8,Rider_Id_260,1494
9915,Nairobi,Nairobi,1,Personal,12,Rider_Id_937,2672
9916,Nairobi,Pumwani,1,Personal,16,Rider_Id_940,2048
9917,Kiambu,Nairobi,3,Personal,18,Rider_Id_726,2537
9918,Nairobi,Nairobi,2,Personal,8,Rider_Id_72,2564
9919,Athi River,Nairobi,3,Business,30,Rider_Id_829,3622
9920,Nairobi,Pumwani,3,Business,13,Rider_Id_205,1965
9921,Nairobi,Nairobi,3,Business,9,Rider_Id_795,1481
9922,Pumwani,Pumwani,3,Business,13,Rider_Id_237,1714
9923,Nairobi,Nairobi,1,Personal,6,Rider_Id_612,644
9924,Nairobi,Nairobi,3,Business,10,Rider_Id_728,1532
9925,Kiambu,Kikuyu,2,Personal,16,Rider_Id_749,2563
9926,Nairobi,Nairobi,3,Business,8,Rider_Id_843,1229
9927,Nairobi,Nairobi,3,Business,10,Rider_Id_545,1308
9928,Nairobi,Nairobi,3,Business,11,Rider_Id_523,1874
9929,Nairobi,Nairobi,3,Business,6,Rider_Id_647,1
9930,Nairobi,Nairobi,3,Business,12,Rider_Id_684,1828
9931,Nairobi,Nairobi,3,Business,3,Rider_Id_754,523
